Station;
3200,00;0,55
3201,00;0,47
3202,00;0,51
3203,00;0,44
3204,00;0,44
3205,00;0,36
3206,00;0,40
3207,00;0,47
3208,00;0,47
3209,00;0,51
3210,00;0,58
3211,00;0,55
3212,00;0,62
3213,00;0,58
3214,00;0,62
3215,00;0,62
3216,00;0,51
3217,00;0,44
3218,00;0,47
3219,00;0,55
3220,00;0,44
3221,00;0,44
3222,00;0,58
3223,00;0,55
3224,00;0,55
3225,00;0,66
3226,00;0,58
3227,00;0,58
3228,00;0,62
3229,00;0,58
3230,00;0,51
3231,00;0,51
3232,00;0,47
3233,00;0,47
3234,00;0,51
3235,00;0,62
3236,00;0,51
3237,00;0,69
3238,00;0,58
3239,00;0,66
3240,00;0,66
3241,00;0,66
3242,00;0,55
3243,00;0,58
3244,00;0,55
3245,00;0,51
3246,00;0,62
3247,00;0,51
3248,00;0,73
3249,00;0,69
3250,00;0,62
3251,00;0,77
3252,00;0,66
3253,00;0,73
3254,00;0,69
3255,00;0,66
3256,00;0,66
3257,00;0,62
3258,00;0,62
3259,00;0,58
3260,00;0,69
3261,00;0,69
3262,00;0,73
3263,00;0,77
3264,00;0,66
3265,00;0,66
3266,00;0,73
3267,00;0,73
3268,00;0,77
3269,00;0,66
3270,00;0,69
3271,00;0,66
3272,00;0,66
3273,00;0,73
3274,00;0,73
3275,00;0,73
3276,00;0,77
3277,00;0,80
3278,00;0,87
3279,00;0,84
3280,00;0,77
3281,00;0,80
3282,00;0,77
3283,00;0,77
3284,00;0,77
3285,00;0,62
3286,00;0,80
3287,00;0,77
3288,00;0,73
3289,00;0,84
3290,00;0,80
3291,00;0,84
3292,00;0,91
3293,00;0,84
3294,00;0,84
3295,00;0,84
3296,00;0,77
3297,00;0,77
3298,00;0,80
3299,00;0,73
3300,00;0,80
3301,00;0,84
3302,00;0,91
3303,00;0,84
3304,00;0,87
3305,00;0,98
3306,00;0,84
3307,00;0,87
3308,00;0,95
3309,00;0,84
3310,00;0,84
3311,00;0,84
3312,00;0,84
3313,00;0,87
3314,00;0,84
3315,00;0,98
3316,00;0,95
3317,00;0,98
3318,00;1,02
3319,00;1,02
3320,00;1,02
3321,00;0,95
3322,00;0,87
3323,00;0,91
3324,00;0,87
3325,00;0,84
3326,00;0,87
3327,00;0,98
3328,00;0,95
3329,00;1,06
3330,00;0,98
3331,00;1,02
3332,00;1,02
3333,00;1,02
3334,00;1,02
3335,00;1,02
3336,00;0,95
3337,00;0,95
3338,00;0,87
3339,00;1,02
3340,00;0,98
3341,00;0,98
3342,00;1,13
3343,00;1,17
3344,00;1,17
3345,00;1,02
3346,00;1,09
3347,00;0,98
3348,00;0,95
3349,00;1,02
3350,00;0,95
3351,00;0,91
3352,00;1,02
3353,00;1,09
3354,00;1,09
3355,00;1,06
3356,00;1,13
3357,00;1,13
3358,00;1,13
3359,00;1,13
3360,00;1,06
3361,00;1,06
3362,00;1,06
3363,00;1,09
3364,00;1,09
3365,00;1,17
3366,00;1,09
3367,00;1,09
3368,00;1,20
3369,00;1,17
3370,00;1,17
3371,00;1,17
3372,00;1,13
3373,00;1,17
3374,00;1,17
3375,00;1,09
3376,00;1,09
3377,00;1,09
3378,00;1,06
3379,00;1,20
3380,00;1,28
3381,00;1,24
3382,00;1,20
3383,00;1,28
3384,00;1,28
3385,00;1,13
3386,00;1,09
3387,00;1,42
3388,00;1,17
3389,00;1,24
3390,00;1,20
3391,00;1,20
3392,00;1,24
3393,00;1,13
3394,00;1,28
3395,00;1,28
3396,00;1,17
3397,00;1,35
3398,00;1,28
3399,00;1,24
3400,00;1,20
3401,00;1,20
3402,00;1,24
3403,00;1,17
3404,00;1,13
3405,00;1,24
3406,00;1,31
3407,00;1,28
3408,00;1,31
3409,00;1,31
3410,00;1,31
3411,00;1,38
3412,00;1,28
3413,00;1,31
3414,00;1,35
3415,00;1,24
3416,00;1,20
3417,00;1,31
3418,00;1,31
3419,00;1,31
3420,00;1,38
3421,00;1,38
3422,00;1,38
3423,00;1,38
3424,00;1,35
3425,00;1,35
3426,00;1,42
3427,00;1,31
3428,00;1,31
3429,00;1,31
3430,00;1,42
3431,00;1,35
3432,00;1,38
3433,00;1,35
3434,00;1,42
3435,00;1,53
3436,00;1,57
3437,00;1,49
3438,00;1,49
3439,00;1,49
3440,00;1,42
3441,00;1,35
3442,00;1,38
3443,00;1,38
3444,00;1,57
3445,00;1,53
3446,00;1,60
3447,00;1,57
3448,00;1,64
3449,00;1,53
3450,00;1,68
3451,00;1,68
3452,00;1,64
3453,00;1,68
3454,00;1,53
3455,00;1,53
3456,00;1,57
3457,00;1,60
3458,00;1,60
3459,00;1,86
3460,00;1,89
3461,00;1,89
3462,00;1,89
3463,00;1,97
3464,00;2,00
3465,00;2,00
3466,00;1,86
3467,00;1,93
3468,00;2,11
3469,00;2,11
3470,00;2,11
3471,00;2,26
3472,00;2,40
3473,00;2,37
3474,00;2,40
3475,00;2,73
3476,00;2,84
3477,00;2,84
3478,00;2,91
3479,00;2,84
3480,00;2,84
3481,00;3,17
3482,00;3,50
3483,00;3,72
3484,00;3,86
3485,00;4,04
3486,00;4,30
3487,00;4,66
3488,00;4,88
3489,00;5,21
3490,00;5,57
3491,00;5,57
3492,00;6,30
3493,00;6,74
3494,00;6,74
3495,00;7,07
3496,00;7,54
3497,00;8,05
3498,00;8,45
3499,00;8,71
3500,00;9,33
3501,00;10,06
0,00;;9,00
0,00;;11,00
300,00;;11,00
300,00;;9,00
0,00;;9,00
